ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen,Kitchen Surface,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Consumption Per m2,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,Parking box count
11065227,Aalst,9300,1998,,128,,APARTMENT,APARTMENT,285000,NORMAL_SALE,3,1,1,5,True,13,INSTALLED,False,False,,True,,,False,,,False,GOOD,37,A,95,1459,False,BUY_REGULAR,GAS,,,,,1,1,
11077578,Ronse,9600,1915,2,339,160,HOUSE,MIXED_USE_BUILDING,285000,NORMAL_SALE,5,2,2,9,True,12,INSTALLED,False,False,,False,,,False,,,False,TO_BE_DONE_UP,23,E,415,914,False,BUY_REGULAR,GAS,,True,CONNECTED,,1,,
10989117,Rumes,7610,,2,139,529,HOUSE,HOUSE,286000,NORMAL_SALE,3,1,,4,True,,SEMI_EQUIPPED,False,True,-1,False,,,False,,,,,,A+,36,0,False,BUY_REGULAR,,,False,,,,,
10989119,Rumes,7610,,3,160,543,HOUSE,HOUSE,287000,NORMAL_SALE,3,1,,4,True,,SEMI_EQUIPPED,False,True,-1,False,,,False,,,,,,A,56,0,False,BUY_REGULAR,,,False,,,,,
10989120,Rumes,7610,,3,160,584,HOUSE,HOUSE,294000,NORMAL_SALE,3,1,,4,True,,SEMI_EQUIPPED,False,True,-1,False,,,False,,,,,,A,50,0,False,BUY_REGULAR,,,False,,,,,
10989118,Rumes,7610,,3,171,596,HOUSE,HOUSE,297000,NORMAL_SALE,3,1,,4,True,,SEMI_EQUIPPED,False,True,-1,False,,,False,,,,,,A,60,0,False,BUY_REGULAR,,,False,,,,,
10989115,Rumes,7610,,3,173,545,HOUSE,HOUSE,298000,NORMAL_SALE,3,1,,4,True,,SEMI_EQUIPPED,False,True,-1,False,,,False,,,,,,A+,45,0,False,BUY_REGULAR,,,False,,,,,
10989114,Rumes,7610,,3,164,773,HOUSE,HOUSE,308000,NORMAL_SALE,3,1,,4,True,,SEMI_EQUIPPED,False,True,-1,False,,,False,,,,,,A,62,0,False,BUY_REGULAR,,,False,,,,,
11068994,Saint-Gilles,1060,2022,2,77,,APARTMENT,APARTMENT,286033,NORMAL_SALE,1,1,1,3,True,,USA_HYPER_EQUIPPED,False,False,,True,19,,False,,,False,AS_NEW,34,B,59,0,False,BUY_REGULAR,GAS,,,,,,1,
11068988,Saint-Gilles,1060,2022,2,94,,APARTMENT,APARTMENT,328858,NORMAL_SALE,2,2,1,5,True,,USA_HYPER_EQUIPPED,False,False,,True,15,,False,,,False,AS_NEW,36,B,55,0,False,BUY_REGULAR,GAS,,,,,,1,
11068985,Saint-Gilles,1060,2022,2,93,,APARTMENT,APARTMENT,329042,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,13,,False,,,False,AS_NEW,34,A,45,0,False,BUY_REGULAR,GAS,,,,,,1,
11068986,Saint-Gilles,1060,2022,2,92,,APARTMENT,APARTMENT,329042,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,13,,False,,,False,AS_NEW,34,A,45,0,False,BUY_REGULAR,GAS,,,,,,1,
11068992,Saint-Gilles,1060,2022,2,93,,APARTMENT,APARTMENT,329063,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,13,,False,,,False,AS_NEW,33,A,45,0,False,BUY_REGULAR,GAS,,,,,1,1,
11068987,Saint-Gilles,1060,2022,2,92,,APARTMENT,APARTMENT,329081,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,13,,False,,,False,AS_NEW,34,A,45,0,False,BUY_REGULAR,GAS,,,,,,1,
11068996,Saint-Gilles,1060,2022,2,92,,APARTMENT,APARTMENT,329081,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,13,,False,,,False,AS_NEW,33,A,45,0,False,BUY_REGULAR,GAS,,,,,,1,
11068983,Saint-Gilles,1060,2022,2,94,,APARTMENT,APARTMENT,333550,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,26,,False,,,False,AS_NEW,36,B,51,0,False,BUY_REGULAR,GAS,,,,,,1,
11068968,Forest,1190,2022,2,77,,APARTMENT,APARTMENT,286033,NORMAL_SALE,1,1,1,3,True,,USA_HYPER_EQUIPPED,False,False,,True,19,,False,,,False,AS_NEW,34,B,59,0,False,BUY_REGULAR,GAS,,,,,,1,
11068961,Forest,1190,2022,2,94,,APARTMENT,APARTMENT,328858,NORMAL_SALE,2,2,1,5,True,,USA_HYPER_EQUIPPED,False,False,,True,15,,False,,,False,AS_NEW,36,B,55,0,False,BUY_REGULAR,GAS,,,,,,1,
11068956,Forest,1190,2022,2,93,,APARTMENT,APARTMENT,329042,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,13,,False,,,False,AS_NEW,34,A,45,0,False,BUY_REGULAR,GAS,,,,,,1,
11068958,Forest,1190,2022,2,92,,APARTMENT,APARTMENT,329042,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,13,,False,,,False,AS_NEW,34,A,45,0,False,BUY_REGULAR,GAS,,,,,,1,
11068966,Forest,1190,2022,2,93,,APARTMENT,APARTMENT,329063,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,13,,False,,,False,AS_NEW,33,A,45,0,False,BUY_REGULAR,GAS,,,,,1,1,
11068970,Forest,1190,2022,2,92,,APARTMENT,APARTMENT,329081,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,13,,False,,,False,AS_NEW,33,A,45,0,False,BUY_REGULAR,GAS,,,,,,1,
11068959,Forest,1190,2022,2,92,,APARTMENT,APARTMENT,329081,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,13,,False,,,False,AS_NEW,34,A,45,0,False,BUY_REGULAR,GAS,,,,,,1,
11068954,Forest,1190,2022,2,94,,APARTMENT,APARTMENT,333550,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,26,,False,,,False,AS_NEW,36,B,51,0,False,BUY_REGULAR,GAS,,,,,,1,
10713538,Staden,8840,,,99,,APARTMENT,APARTMENT,287950,NORMAL_SALE,3,1,1,5,False,,,False,False,,True,13,SOUTH,True,65,SOUTH,,GOOD,,A,67,0,,BUY_REGULAR,GAS,,,,,,,
10713536,Staden,8840,,,88,,APARTMENT,APARTMENT,291375,NORMAL_SALE,3,1,1,5,False,,,False,False,,True,15,,False,,,,GOOD,,A+,-6,0,,BUY_REGULAR,GAS,,,,,,,
10713537,Staden,8840,,,117,,APARTMENT,APARTMENT,299000,NORMAL_SALE,3,1,1,5,False,,,False,False,,True,10,SOUTH,False,,,,GOOD,,A,14,0,,BUY_REGULAR,GAS,,,,,,,
10713535,Staden,8840,,,103,,APARTMENT,APARTMENT,307597,NORMAL_SALE,3,1,1,5,False,,,False,False,,True,13,SOUTH,True,65,SOUTH,,GOOD,,A,67,0,,BUY_REGULAR,GAS,,,,,,,
10713533,Staden,8840,,,116,,APARTMENT,APARTMENT,313950,NORMAL_SALE,3,1,1,5,False,,,False,False,,True,10,,False,,,,GOOD,,A,18,0,,BUY_REGULAR,GAS,,,,,,,
10821725,Bruxelles,1020,2024,2,93,,APARTMENT,APARTMENT,289000,NORMAL_SALE,2,1,1,4,True,,USA_SEMI_EQUIPPED,False,False,,True,6,,False,,,False,AS_NEW,30,B,50,0,False,BUY_REGULAR,,,,,,5,15,
10821729,Bruxelles,1020,2024,2,86,,APARTMENT,APARTMENT,292000,NORMAL_SALE,2,1,1,4,True,,USA_SEMI_EQUIPPED,False,False,,True,6,,False,,,False,AS_NEW,33,B,50,0,False,BUY_REGULAR,,,,,,5,15,
10821728,Bruxelles,1020,2024,2,87,,APARTMENT,APARTMENT,294000,NORMAL_SALE,2,1,1,4,True,,USA_SEMI_EQUIPPED,False,False,,True,6,,False,,,False,AS_NEW,33,B,50,0,False,BUY_REGULAR,,,,,,5,15,
10821721,Bruxelles,1020,2024,2,91,,APARTMENT,APARTMENT,294000,NORMAL_SALE,2,1,1,4,True,,USA_SEMI_EQUIPPED,False,False,,True,14,,True,27,,False,AS_NEW,30,B,50,0,False,BUY_REGULAR,,,,,,5,15,
10821720,Bruxelles,1020,2024,2,95,,APARTMENT,APARTMENT,298000,NORMAL_SALE,2,1,1,4,True,,USA_SEMI_EQUIPPED,False,False,,True,14,,True,35,,False,AS_NEW,30,B,50,0,False,BUY_REGULAR,,,,,,5,15,
10821722,Bruxelles,1020,2024,2,91,,APARTMENT,APARTMENT,299000,NORMAL_SALE,2,1,1,4,True,,USA_SEMI_EQUIPPED,False,False,,True,14,,True,62,,False,AS_NEW,30,B,50,0,False,BUY_REGULAR,,,,,,5,15,
10892026,ANDERLECHT,1070,2017,2,105,,APARTMENT,APARTMENT,289000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,6,,False,,,,GOOD,38,B,68,1568,,BUY_REGULAR,GAS,,,,,1,,
11035510,Vorselaar,2290,2021,2,119,,APARTMENT,DUPLEX,289000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,True,-1,True,9,,True,,WEST,,,22,,,0,False,BUY_REGULAR,,,,,,,,
11077048,Mol,2400,2023,2,81,,APARTMENT,PENTHOUSE,289000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,True,-1,True,15,,False,,,,,,,,0,False,BUY_REGULAR,GAS,,,,,,,
11077046,Mol,2400,2023,2,101,,APARTMENT,GROUND_FLOOR,309000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,True,-1,True,10,,False,,,,,,,,0,False,BUY_REGULAR,GAS,,,,,,,
11077047,Mol,2400,2023,2,114,,APARTMENT,GROUND_FLOOR,331000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,True,-1,True,34,,False,,,,,,,,0,False,BUY_REGULAR,GAS,,,,,,,
10983946,MARIEKERKE,2880,2012,2,98,,APARTMENT,DUPLEX,289000,NORMAL_SALE,2,1,1,4,True,8,INSTALLED,False,True,-1,True,9,,False,,,,GOOD,23,B,116,515,False,BUY_REGULAR,GAS,,,,,,1,
11009334,Ans,4430,1918,2,171,145,HOUSE,HOUSE,289000,NORMAL_SALE,4,2,2,8,True,14,HYPER_EQUIPPED,False,False,,True,14,,True,62,,False,JUST_RENOVATED,16,B,157,1098,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,
11157371,Nazareth,9810,,4,,9038,HOUSE,HOUSE,1500000,NORMAL_SALE,3,,,3,True,,SEMI_EQUIPPED,False,True,-1,False,,,False,,,,TO_RENOVATE,,,,0,False,BUY_REGULAR,,,False,,,,,
11135716,MORNIMONT,5190,1899,4,115,316,HOUSE,HOUSE,250000,NORMAL_SALE,3,1,2,6,True,9,SEMI_EQUIPPED,False,True,1,True,23,,True,,NORTH_WEST,,JUST_RENOVATED,20,D,331,374,False,BUY_REGULAR,FUELOIL,,True,,,1,1,
11157367,Antwerp,2000,1976,2,350,,APARTMENT,APARTMENT,1100000,NORMAL_SALE,3,2,3,8,True,,INSTALLED,False,True,-1,True,15,,False,,,,GOOD,,B,111,3537,False,BUY_REGULAR,GAS,,,,,1,,
11157365,Evergem,9940,1899,4,101,4515,HOUSE,VILLA,460000,NORMAL_SALE,2,,,2,False,,,False,False,,False,,,False,,,False,,,F,1139,385,False,BUY_REGULAR,FUELOIL,,True,NOT_CONNECTED,,,,
11157364,Evergem,9940,1899,4,101,4515,HOUSE,COUNTRY_COTTAGE,460000,NORMAL_SALE,2,,,2,False,,,False,False,,False,,,False,,,False,,,F,1139,385,False,BUY_REGULAR,FUELOIL,,True,NOT_CONNECTED,,,,
11157363,Anzegem,8570,,,100,,APARTMENT,APARTMENT,238000,NORMAL_SALE,2,,,2,True,,INSTALLED,False,True,-1,False,,,False,,,,,,C,261,0,False,BUY_REGULAR,GAS,,,,,,,
11104089,Blégny,4671,1850,2,267,366,HOUSE,APARTMENT_BLOCK,289000,NORMAL_SALE,5,3,3,11,True,26,INSTALLED,False,False,,True,35,,True,90,,False,GOOD,53,F,494,1705,True,BUY_REGULAR,FUELOIL,,,CONNECTED,,,2,
11092075,Blégny,4671,1850,2,267,366,HOUSE,HOUSE,289000,NORMAL_SALE,5,3,3,11,True,26,INSTALLED,False,False,,True,35,,True,90,,False,GOOD,53,F,494,1705,True,BUY_REGULAR,FUELOIL,,,CONNECTED,,,2,
11068475,De Haan,8420,2008,,73,,APARTMENT,APARTMENT,289000,NORMAL_SALE,1,1,2,4,True,,INSTALLED,False,False,,False,,,False,,,,GOOD,,B,111,727,False,BUY_REGULAR,GAS,,,,,,,
10844853,Aalst,9300,1977,,91,,APARTMENT,APARTMENT,289000,NORMAL_SALE,2,1,1,4,True,1,HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,34,C,202,1150,False,BUY_REGULAR,GAS,,,,,1,,
11096495,Schaerbeek,1030,1956,2,75,,APARTMENT,GROUND_FLOOR,290000,NORMAL_SALE,1,1,1,3,True,9,HYPER_EQUIPPED,False,False,,True,14,,True,70,,False,GOOD,24,G,508,1194,False,BUY_REGULAR,FUELOIL,,,,,,,
11030821,Braine-l'Alleud,1420,2023,4,82,,APARTMENT,APARTMENT,290000,NORMAL_SALE,1,1,1,3,True,,USA_HYPER_EQUIPPED,False,False,,True,6,,False,,,False,,40,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
11030841,Braine-l'Alleud,1420,2023,4,82,,APARTMENT,APARTMENT,295000,NORMAL_SALE,1,1,1,3,True,,USA_HYPER_EQUIPPED,False,False,,True,6,,False,,,False,,40,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
11030842,Braine-l'Alleud,1420,2023,4,83,,APARTMENT,APARTMENT,300000,NORMAL_SALE,1,1,1,3,True,,USA_HYPER_EQUIPPED,False,False,,True,6,,False,,,False,,40,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
11030834,Braine-l'Alleud,1420,2023,4,90,,APARTMENT,APARTMENT,335000,NORMAL_SALE,2,1,2,5,True,,USA_HYPER_EQUIPPED,False,False,,True,10,,False,,,False,,36,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
11030809,Braine-l'Alleud,1420,2023,4,100,,APARTMENT,APARTMENT,340000,NORMAL_SALE,2,1,2,5,True,,USA_HYPER_EQUIPPED,False,False,,True,9,,False,,,False,,37,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
11030813,Braine-l'Alleud,1420,2023,4,100,,APARTMENT,APARTMENT,365000,NORMAL_SALE,2,1,2,5,True,,USA_HYPER_EQUIPPED,False,False,,True,10,,False,,,False,,37,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
11030839,Braine-l'Alleud,1420,2023,4,104,,APARTMENT,APARTMENT,380000,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,26,,True,34,,False,,46,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
11030828,Braine-l'Alleud,1420,2023,4,96,,APARTMENT,APARTMENT,390000,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,10,,False,,,False,,35,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
11030832,Braine-l'Alleud,1420,2023,4,126,,APARTMENT,APARTMENT,430000,NORMAL_SALE,3,2,2,7,True,,USA_HYPER_EQUIPPED,False,False,,True,14,,False,,,False,,44,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
11030840,Braine-l'Alleud,1420,2023,4,126,,APARTMENT,APARTMENT,435000,NORMAL_SALE,3,2,2,7,True,,USA_HYPER_EQUIPPED,False,False,,True,14,,False,,,False,,44,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
11030814,Braine-l'Alleud,1420,2023,4,103,,APARTMENT,PENTHOUSE,460000,NORMAL_SALE,2,2,2,6,True,,USA_HYPER_EQUIPPED,False,False,,True,19,,False,,,False,,35,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
11030816,Braine-l'Alleud,1420,2023,4,115,,APARTMENT,PENTHOUSE,559500,NORMAL_SALE,2,2,2,6,True,,USA_HYPER_EQUIPPED,False,False,,True,56,,False,,,False,,37,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
11030819,Braine-l'Alleud,1420,2023,4,149,,APARTMENT,PENTHOUSE,699000,NORMAL_SALE,3,2,2,7,True,,USA_HYPER_EQUIPPED,False,False,,True,41,,False,,,False,,48,B,93,0,False,BUY_REGULAR,GAS,,,,,,124,
9648259,Koksijde,8670,2023,2,69,,APARTMENT,APARTMENT,290000,NORMAL_SALE,1,1,1,3,True,,INSTALLED,False,False,,True,15,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,GAS,,,,,,,
9800690,Koksijde,8670,2023,2,69,,APARTMENT,APARTMENT,310000,NORMAL_SALE,1,1,1,3,True,,INSTALLED,False,False,,True,15,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,GAS,,,,,,,
9800696,Koksijde,8670,2023,2,91,,APARTMENT,APARTMENT,377500,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,14,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,GAS,,,,,,,
9800687,Koksijde,8670,2023,2,81,,APARTMENT,PENTHOUSE,575000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,58,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,GAS,,,,,,,
9800686,Koksijde,8670,2023,2,99,,APARTMENT,PENTHOUSE,655000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,63,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,GAS,,,,,,,
9767197,Koksijde,8670,2023,2,147,,APARTMENT,APARTMENT,685000,NORMAL_SALE,3,1,1,5,True,,INSTALLED,False,False,,True,27,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,GAS,,,,,,,
9800688,Koksijde,8670,2023,2,170,,APARTMENT,APARTMENT,795000,NORMAL_SALE,3,2,1,6,True,,INSTALLED,False,False,,True,36,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,GAS,,,,,,,
11018824,LOKEREN,9160,2004,2,103,,APARTMENT,APARTMENT,290000,NORMAL_SALE,2,1,1,4,True,7,USA_INSTALLED,False,False,,True,5,,False,,,,GOOD,31,B,114,847,,BUY_REGULAR,GAS,,,,,1,,
11115967,ANTWERPEN,2018,1965,2,85,,APARTMENT,APARTMENT,294000,NORMAL_SALE,1,1,1,3,True,11,INSTALLED,False,False,,True,5,,False,,,,JUST_RENOVATED,36,C,244,1130,,BUY_REGULAR,GAS,,,,,1,,
10995565,Diepenbeek,3590,2021,2,95,,APARTMENT,DUPLEX,294725,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,True,-1,True,10,,True,,NORTH_EAST,,,,,,0,False,BUY_REGULAR,GAS,,,,,,,
10995566,Diepenbeek,3590,2021,2,98,,APARTMENT,DUPLEX,302613,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,True,-1,True,10,,True,,NORTH_EAST,,,,,,0,False,BUY_REGULAR,GAS,,,,,,,
10995564,Diepenbeek,3590,2021,2,157,,APARTMENT,APARTMENT,489260,NORMAL_SALE,3,1,1,5,True,,INSTALLED,False,True,-1,True,20,,True,,NORTH_EAST,,,,,,0,False,BUY_REGULAR,GAS,,,,,,,
10904573,Etterbeek,1040,1968,2,83,,APARTMENT,APARTMENT,295000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,False,,,False,,,False,GOOD,,G,594,1117,False,BUY_REGULAR,FUELOIL,,,,,,,
10629690,Woluwe-Saint-Pierre,1150,2001,2,70,,APARTMENT,SERVICE_FLAT,295000,NORMAL_SALE,1,1,1,3,True,4,INSTALLED,False,False,,True,13,,False,,,False,AS_NEW,27,E,256,1571,False,BUY_REGULAR,ELECTRIC,,,,,,,
10354689,Nivelles,1400,2013,2,90,,APARTMENT,APARTMENT,295000,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,True,-1,True,6,,False,,,,AS_NEW,30,A,50,1218,False,BUY_REGULAR,GAS,,,,,1,,
10896324,Diegem,1831,2022,,95,,APARTMENT,APARTMENT,295000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,5,,False,,,,GOOD,35,,,0,False,BUY_REGULAR,GAS,,,,,,,
10896329,Diegem,1831,2022,,95,,APARTMENT,APARTMENT,312500,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,36,,True,64,,,GOOD,35,,,0,False,BUY_REGULAR,GAS,,,,,,,
10896325,Diegem,1831,2022,,96,,APARTMENT,APARTMENT,317500,NORMAL_SALE,2,1,2,5,True,6,INSTALLED,False,False,,True,64,,True,63,,,GOOD,27,,,0,False,BUY_REGULAR,GAS,,,,,,,
11116523,Berlaar,2590,2023,2,96,,APARTMENT,APARTMENT,295000,NORMAL_SALE,3,,,3,True,,INSTALLED,False,True,-1,True,14,,True,,SOUTH,,,,,,0,False,BUY_REGULAR,,,,,,,,
11116519,Berlaar,2590,2023,2,104,,APARTMENT,GROUND_FLOOR,320000,NORMAL_SALE,3,,,3,True,,INSTALLED,False,True,-1,False,,,True,140,SOUTH,,,,,,0,False,BUY_REGULAR,,,,,,,,
11093295,Berchem,2600,1963,3,86,,APARTMENT,APARTMENT,295000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,True,-1,True,13,,False,,,,JUST_RENOVATED,45,B,180,887,False,BUY_REGULAR,GAS,,,,,,,
11075959,Willebroek,2830,2012,,91,,APARTMENT,SERVICE_FLAT,295000,NORMAL_SALE,2,1,2,5,True,,INSTALLED,False,True,-1,True,7,,False,,,,GOOD,31,A,72,801,False,BUY_REGULAR,GAS,,,,,,,
11108048,Verviers,4800,2012,2,130,,APARTMENT,LOFT,295000,NORMAL_SALE,3,1,1,5,True,,INSTALLED,False,False,,True,80,,False,,,False,AS_NEW,,A,84,919,False,BUY_REGULAR,GAS,,,,,,2,
11029827,Oostende,8400,1975,2,100,,APARTMENT,APARTMENT,295000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,2,,False,,,False,AS_NEW,,B,111,1068,False,BUY_REGULAR,GAS,,,,,,,
11016874,SCHERPENHEUVEL-ZICHEM,3271,2022,,93,,APARTMENT,APARTMENT,296440,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,True,-1,True,,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,
11016875,SCHERPENHEUVEL-ZICHEM,3271,2022,,103,,APARTMENT,APARTMENT,307098,NORMAL_SALE,3,1,1,5,True,,INSTALLED,False,True,-1,True,,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,
11016877,SCHERPENHEUVEL-ZICHEM,3271,2022,,113,,APARTMENT,APARTMENT,322608,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,True,-1,True,,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,
11013121,Evere,1140,2023,2,91,,APARTMENT,APARTMENT,297000,NORMAL_SALE,1,1,1,3,True,7,USA_HYPER_EQUIPPED,False,False,,True,25,,False,,,False,AS_NEW,30,C,108,0,False,BUY_REGULAR,GAS,,,,,1,122,
11013120,Evere,1140,2023,2,95,,APARTMENT,APARTMENT,322000,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,29,,False,,,False,AS_NEW,31,C,108,0,False,BUY_REGULAR,GAS,,,,,,122,
11013124,Evere,1140,2023,2,89,,APARTMENT,APARTMENT,344000,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,3,,False,,,False,AS_NEW,39,C,108,0,False,BUY_REGULAR,GAS,,,,,,122,
11013114,Evere,1140,2023,2,95,,APARTMENT,APARTMENT,347000,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,11,,False,,,False,AS_NEW,32,C,108,0,False,BUY_REGULAR,GAS,,,,,,122,
11013122,Evere,1140,2023,2,94,,APARTMENT,APARTMENT,362000,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,16,,False,,,False,AS_NEW,31,C,108,0,False,BUY_REGULAR,GAS,,,,,,122,
11013123,Evere,1140,2023,2,124,,APARTMENT,PENTHOUSE,462000,NORMAL_SALE,3,1,1,5,True,,USA_HYPER_EQUIPPED,False,False,,True,17,,False,,,False,AS_NEW,38,C,108,0,False,BUY_REGULAR,GAS,,,,,1,122,
10565641,Evere,1140,2022,,91,,APARTMENT,APARTMENT,297000,NORMAL_SALE,1,1,1,3,False,,,False,False,,True,25,,False,,,,GOOD,36,,,0,False,BUY_REGULAR,GAS,,,,,,,
10565628,Evere,1140,2022,,96,,APARTMENT,APARTMENT,322000,NORMAL_SALE,1,1,1,3,False,,,False,False,,True,28,,False,,,,GOOD,31,,,0,False,BUY_REGULAR,GAS,,,,,,,
10565626,Evere,1140,2022,,96,,APARTMENT,APARTMENT,332000,NORMAL_SALE,2,1,1,4,False,,,False,False,,True,10,,False,,,,GOOD,31,,,0,False,BUY_REGULAR,GAS,,,,,,,
10565642,Evere,1140,2022,,90,,APARTMENT,APARTMENT,337000,NORMAL_SALE,2,1,1,4,False,,,False,False,,True,3,,False,,,,GOOD,37,,,0,False,BUY_REGULAR,GAS,,,,,,,
10565627,Evere,1140,2022,,94,,APARTMENT,APARTMENT,342000,NORMAL_SALE,2,1,1,4,False,,,False,False,,True,16,,False,,,,GOOD,31,,,0,False,BUY_REGULAR,GAS,,,,,,,
10565644,Evere,1140,2022,,125,,APARTMENT,APARTMENT,462000,NORMAL_SALE,3,1,2,6,False,7,,False,False,,True,17,,False,,,,GOOD,38,,,0,False,BUY_REGULAR,GAS,,,,,,,
11034335,Willebroek,2830,1989,2,75,,APARTMENT,APARTMENT,297000,NORMAL_SALE,2,1,1,4,True,6,SEMI_EQUIPPED,False,True,-1,True,,,False,,,,TO_BE_DONE_UP,,C,253,733,False,BUY_REGULAR,GAS,,,,,1,,
10939826,Woluwe-Saint-Lambert,1200,1961,2,72,,APARTMENT,APARTMENT,298000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,2,,False,,,False,GOOD,25,E,245,1031,False,BUY_REGULAR,FUELOIL,,,,,,,
10972147,Wavre,1300,,,83,,APARTMENT,APARTMENT,298000,NORMAL_SALE,1,,1,2,True,,HYPER_EQUIPPED,False,False,,True,10,SOUTH_EAST,False,,,,,40,B,114,0,False,BUY_REGULAR,GAS,,,,,,2,
10084275,Bruxelles,1000,2012,3,85,,APARTMENT,PENTHOUSE,299000,NORMAL_SALE,2,1,1,4,True,8,USA_INSTALLED,False,False,,True,12,,False,,,False,AS_NEW,27,E,227,1097,False,BUY_REGULAR,GAS,,,,,,1,
10077863,Molenbeek-Saint-Jean,1080,2012,3,85,,APARTMENT,PENTHOUSE,299000,NORMAL_SALE,2,1,1,4,True,8,USA_INSTALLED,False,False,,True,12,,False,,,False,AS_NEW,27,E,227,1097,False,BUY_REGULAR,GAS,,,,,,1,
10878611,Evere,1140,1996,2,123,,APARTMENT,APARTMENT,299000,NORMAL_SALE,3,1,2,6,True,8,HYPER_EQUIPPED,False,False,,True,7,,False,,,False,TO_BE_DONE_UP,35,F,303,1824,False,BUY_REGULAR,ELECTRIC,,,,,1,,
